"rgn_id","product","year","gapfilled","method"
1815,"corals",2009,1,"prod_average"
1816,"corals",2009,1,"prod_average"
1818,"corals",2009,1,"prod_average"
1820,"corals",2009,1,"prod_average"
1822,"corals",2009,1,"prod_average"
1824,"corals",2009,1,"prod_average"
1827,"corals",2009,1,"prod_average"
1828,"corals",2009,1,"prod_average"
1832,"corals",2009,1,"prod_average"
1833,"corals",2009,1,"prod_average"
1834,"corals",2009,1,"prod_average"
1835,"corals",2009,1,"prod_average"
1836,"corals",2009,1,"prod_average"
1837,"corals",2009,1,"prod_average"
1838,"corals",2009,1,"prod_average"
1840,"corals",2009,1,"prod_average"
1841,"corals",2009,1,"prod_average"
1845,"corals",2009,1,"prod_average"
1848,"corals",2009,1,"prod_average"
1849,"corals",2009,1,"prod_average"
1850,"corals",2009,1,"prod_average"
1851,"corals",2009,1,"prod_average"
1852,"corals",2009,1,"prod_average"
1853,"corals",2009,1,"prod_average"
1854,"corals",2009,1,"prod_average"
1856,"corals",2009,1,"prod_average"
1857,"corals",2009,1,"prod_average"
1859,"corals",2009,1,"prod_average"
1860,"corals",2009,1,"prod_average"
1865,"corals",2009,1,"prod_average"
1866,"corals",2009,1,"prod_average"
1867,"corals",2009,1,"prod_average"
1868,"corals",2009,1,"prod_average"
1870,"corals",2009,1,"prod_average"
1871,"corals",2009,1,"prod_average"
1874,"corals",2009,1,"prod_average"
1902,"corals",2009,1,"prod_average"
1903,"corals",2009,1,"prod_average"
1911,"corals",2009,1,"prod_average"
1913,"corals",2009,1,"prod_average"
1917,"corals",2009,1,"prod_average"
1919,"corals",2009,1,"prod_average"
1920,"corals",2009,1,"prod_average"
1923,"corals",2009,1,"prod_average"
1924,"corals",2009,1,"prod_average"
1925,"corals",2009,1,"prod_average"
1926,"corals",2009,1,"prod_average"
1927,"corals",2009,1,"prod_average"
1928,"corals",2009,1,"prod_average"
1929,"corals",2009,1,"prod_average"
1931,"corals",2009,1,"prod_average"
1933,"corals",2009,1,"prod_average"
1936,"corals",2009,1,"prod_average"
1938,"corals",2009,1,"prod_average"
1939,"corals",2009,1,"prod_average"
1940,"corals",2009,1,"prod_average"
1941,"corals",2009,1,"prod_average"
1942,"corals",2009,1,"prod_average"
1943,"corals",2009,1,"prod_average"
2002,"corals",2009,1,"prod_average"
2003,"corals",2009,1,"prod_average"
2004,"corals",2009,1,"prod_average"
2012,"corals",2009,1,"prod_average"
2014,"corals",2009,1,"prod_average"
2015,"corals",2009,1,"prod_average"
2017,"corals",2009,1,"prod_average"
2018,"corals",2009,1,"prod_average"
2019,"corals",2009,1,"prod_average"
2020,"corals",2009,1,"prod_average"
2022,"corals",2009,1,"prod_average"
2023,"corals",2009,1,"prod_average"
2024,"corals",2009,1,"prod_average"
2025,"corals",2009,1,"prod_average"
2027,"corals",2009,1,"prod_average"
2028,"corals",2009,1,"prod_average"
2030,"corals",2009,1,"prod_average"
1804,"corals",2010,1,"prod_average"
1805,"corals",2010,1,"prod_average"
1811,"corals",2010,1,"prod_average"
1812,"corals",2010,1,"prod_average"
1813,"corals",2010,1,"prod_average"
1815,"corals",2010,1,"prod_average"
1816,"corals",2010,1,"prod_average"
1818,"corals",2010,1,"prod_average"
1820,"corals",2010,1,"prod_average"
1822,"corals",2010,1,"prod_average"
1824,"corals",2010,1,"prod_average"
1827,"corals",2010,1,"prod_average"
1828,"corals",2010,1,"prod_average"
1832,"corals",2010,1,"prod_average"
1833,"corals",2010,1,"prod_average"
1834,"corals",2010,1,"prod_average"
1835,"corals",2010,1,"prod_average"
1836,"corals",2010,1,"prod_average"
1837,"corals",2010,1,"prod_average"
1838,"corals",2010,1,"prod_average"
1840,"corals",2010,1,"prod_average"
1841,"corals",2010,1,"prod_average"
1845,"corals",2010,1,"prod_average"
1848,"corals",2010,1,"prod_average"
1849,"corals",2010,1,"prod_average"
1850,"corals",2010,1,"prod_average"
1851,"corals",2010,1,"prod_average"
1852,"corals",2010,1,"prod_average"
1853,"corals",2010,1,"prod_average"
1854,"corals",2010,1,"prod_average"
1856,"corals",2010,1,"prod_average"
1857,"corals",2010,1,"prod_average"
1859,"corals",2010,1,"prod_average"
1860,"corals",2010,1,"prod_average"
1865,"corals",2010,1,"prod_average"
1866,"corals",2010,1,"prod_average"
1867,"corals",2010,1,"prod_average"
1868,"corals",2010,1,"prod_average"
1870,"corals",2010,1,"prod_average"
1871,"corals",2010,1,"prod_average"
1874,"corals",2010,1,"prod_average"
1902,"corals",2010,1,"prod_average"
1903,"corals",2010,1,"prod_average"
1911,"corals",2010,1,"prod_average"
1913,"corals",2010,1,"prod_average"
1917,"corals",2010,1,"prod_average"
1919,"corals",2010,1,"prod_average"
1920,"corals",2010,1,"prod_average"
1923,"corals",2010,1,"prod_average"
1924,"corals",2010,1,"prod_average"
1925,"corals",2010,1,"prod_average"
1926,"corals",2010,1,"prod_average"
1927,"corals",2010,1,"prod_average"
1928,"corals",2010,1,"prod_average"
1929,"corals",2010,1,"prod_average"
1931,"corals",2010,1,"prod_average"
1933,"corals",2010,1,"prod_average"
1936,"corals",2010,1,"prod_average"
1938,"corals",2010,1,"prod_average"
1939,"corals",2010,1,"prod_average"
1940,"corals",2010,1,"prod_average"
1941,"corals",2010,1,"prod_average"
1942,"corals",2010,1,"prod_average"
1943,"corals",2010,1,"prod_average"
2002,"corals",2010,1,"prod_average"
2003,"corals",2010,1,"prod_average"
2004,"corals",2010,1,"prod_average"
2012,"corals",2010,1,"prod_average"
2014,"corals",2010,1,"prod_average"
2015,"corals",2010,1,"prod_average"
2017,"corals",2010,1,"prod_average"
2018,"corals",2010,1,"prod_average"
2019,"corals",2010,1,"prod_average"
2020,"corals",2010,1,"prod_average"
2022,"corals",2010,1,"prod_average"
2023,"corals",2010,1,"prod_average"
2024,"corals",2010,1,"prod_average"
2025,"corals",2010,1,"prod_average"
2027,"corals",2010,1,"prod_average"
2028,"corals",2010,1,"prod_average"
2030,"corals",2010,1,"prod_average"
1804,"corals",2011,1,"prod_average"
1805,"corals",2011,1,"prod_average"
1811,"corals",2011,1,"prod_average"
1812,"corals",2011,1,"prod_average"
1813,"corals",2011,1,"prod_average"
1815,"corals",2011,1,"prod_average"
1816,"corals",2011,1,"prod_average"
1818,"corals",2011,1,"prod_average"
1820,"corals",2011,1,"prod_average"
1822,"corals",2011,1,"prod_average"
1824,"corals",2011,1,"prod_average"
1827,"corals",2011,1,"prod_average"
1828,"corals",2011,1,"prod_average"
1832,"corals",2011,1,"prod_average"
1833,"corals",2011,1,"prod_average"
1834,"corals",2011,1,"prod_average"
1835,"corals",2011,1,"prod_average"
1836,"corals",2011,1,"prod_average"
1837,"corals",2011,1,"prod_average"
1838,"corals",2011,1,"prod_average"
1840,"corals",2011,1,"prod_average"
1841,"corals",2011,1,"prod_average"
1845,"corals",2011,1,"prod_average"
1848,"corals",2011,1,"prod_average"
1849,"corals",2011,1,"prod_average"
1850,"corals",2011,1,"prod_average"
1851,"corals",2011,1,"prod_average"
1852,"corals",2011,1,"prod_average"
1853,"corals",2011,1,"prod_average"
1854,"corals",2011,1,"prod_average"
1856,"corals",2011,1,"prod_average"
1857,"corals",2011,1,"prod_average"
1859,"corals",2011,1,"prod_average"
1860,"corals",2011,1,"prod_average"
1865,"corals",2011,1,"prod_average"
1866,"corals",2011,1,"prod_average"
1867,"corals",2011,1,"prod_average"
1868,"corals",2011,1,"prod_average"
1870,"corals",2011,1,"prod_average"
1871,"corals",2011,1,"prod_average"
1874,"corals",2011,1,"prod_average"
1902,"corals",2011,1,"prod_average"
1903,"corals",2011,1,"prod_average"
1911,"corals",2011,1,"prod_average"
1913,"corals",2011,1,"prod_average"
1917,"corals",2011,1,"prod_average"
1919,"corals",2011,1,"prod_average"
1920,"corals",2011,1,"prod_average"
1923,"corals",2011,1,"prod_average"
1924,"corals",2011,1,"prod_average"
1925,"corals",2011,1,"prod_average"
1926,"corals",2011,1,"prod_average"
1927,"corals",2011,1,"prod_average"
1928,"corals",2011,1,"prod_average"
1929,"corals",2011,1,"prod_average"
1931,"corals",2011,1,"prod_average"
1933,"corals",2011,1,"prod_average"
1936,"corals",2011,1,"prod_average"
1938,"corals",2011,1,"prod_average"
1939,"corals",2011,1,"prod_average"
1940,"corals",2011,1,"prod_average"
1941,"corals",2011,1,"prod_average"
1942,"corals",2011,1,"prod_average"
1943,"corals",2011,1,"prod_average"
2002,"corals",2011,1,"prod_average"
2003,"corals",2011,1,"prod_average"
2004,"corals",2011,1,"prod_average"
2012,"corals",2011,1,"prod_average"
2014,"corals",2011,1,"prod_average"
2015,"corals",2011,1,"prod_average"
2017,"corals",2011,1,"prod_average"
2018,"corals",2011,1,"prod_average"
2019,"corals",2011,1,"prod_average"
2020,"corals",2011,1,"prod_average"
2022,"corals",2011,1,"prod_average"
2023,"corals",2011,1,"prod_average"
2024,"corals",2011,1,"prod_average"
2025,"corals",2011,1,"prod_average"
2027,"corals",2011,1,"prod_average"
2028,"corals",2011,1,"prod_average"
2030,"corals",2011,1,"prod_average"
1804,"corals",2012,1,"prod_average"
1805,"corals",2012,1,"prod_average"
1811,"corals",2012,1,"prod_average"
1812,"corals",2012,1,"prod_average"
1813,"corals",2012,1,"prod_average"
1815,"corals",2012,1,"prod_average"
1816,"corals",2012,1,"prod_average"
1818,"corals",2012,1,"prod_average"
1820,"corals",2012,1,"prod_average"
1822,"corals",2012,1,"prod_average"
1824,"corals",2012,1,"prod_average"
1827,"corals",2012,1,"prod_average"
1828,"corals",2012,1,"prod_average"
1832,"corals",2012,1,"prod_average"
1833,"corals",2012,1,"prod_average"
1834,"corals",2012,1,"prod_average"
1835,"corals",2012,1,"prod_average"
1836,"corals",2012,1,"prod_average"
1837,"corals",2012,1,"prod_average"
1838,"corals",2012,1,"prod_average"
1840,"corals",2012,1,"prod_average"
1841,"corals",2012,1,"prod_average"
1845,"corals",2012,1,"prod_average"
1848,"corals",2012,1,"prod_average"
1849,"corals",2012,1,"prod_average"
1850,"corals",2012,1,"prod_average"
1851,"corals",2012,1,"prod_average"
1852,"corals",2012,1,"prod_average"
1853,"corals",2012,1,"prod_average"
1854,"corals",2012,1,"prod_average"
1856,"corals",2012,1,"prod_average"
1857,"corals",2012,1,"prod_average"
1859,"corals",2012,1,"prod_average"
1860,"corals",2012,1,"prod_average"
1865,"corals",2012,1,"prod_average"
1866,"corals",2012,1,"prod_average"
1867,"corals",2012,1,"prod_average"
1868,"corals",2012,1,"prod_average"
1870,"corals",2012,1,"prod_average"
1871,"corals",2012,1,"prod_average"
1874,"corals",2012,1,"prod_average"
1902,"corals",2012,1,"prod_average"
1903,"corals",2012,1,"prod_average"
1911,"corals",2012,1,"prod_average"
1913,"corals",2012,1,"prod_average"
1917,"corals",2012,1,"prod_average"
1919,"corals",2012,1,"prod_average"
1920,"corals",2012,1,"prod_average"
1923,"corals",2012,1,"prod_average"
1924,"corals",2012,1,"prod_average"
1925,"corals",2012,1,"prod_average"
1926,"corals",2012,1,"prod_average"
1927,"corals",2012,1,"prod_average"
1928,"corals",2012,1,"prod_average"
1929,"corals",2012,1,"prod_average"
1931,"corals",2012,1,"prod_average"
1933,"corals",2012,1,"prod_average"
1936,"corals",2012,1,"prod_average"
1938,"corals",2012,1,"prod_average"
1939,"corals",2012,1,"prod_average"
1940,"corals",2012,1,"prod_average"
1941,"corals",2012,1,"prod_average"
1942,"corals",2012,1,"prod_average"
1943,"corals",2012,1,"prod_average"
2002,"corals",2012,1,"prod_average"
2003,"corals",2012,1,"prod_average"
2004,"corals",2012,1,"prod_average"
2012,"corals",2012,1,"prod_average"
2014,"corals",2012,1,"prod_average"
2015,"corals",2012,1,"prod_average"
2017,"corals",2012,1,"prod_average"
2018,"corals",2012,1,"prod_average"
2019,"corals",2012,1,"prod_average"
2020,"corals",2012,1,"prod_average"
2022,"corals",2012,1,"prod_average"
2023,"corals",2012,1,"prod_average"
2024,"corals",2012,1,"prod_average"
2025,"corals",2012,1,"prod_average"
2027,"corals",2012,1,"prod_average"
2028,"corals",2012,1,"prod_average"
2030,"corals",2012,1,"prod_average"
1804,"corals",2013,1,"prod_average"
1805,"corals",2013,1,"prod_average"
1811,"corals",2013,1,"prod_average"
1812,"corals",2013,1,"prod_average"
1813,"corals",2013,1,"prod_average"
1815,"corals",2013,1,"prod_average"
1816,"corals",2013,1,"prod_average"
1818,"corals",2013,1,"prod_average"
1820,"corals",2013,1,"prod_average"
1822,"corals",2013,1,"prod_average"
1824,"corals",2013,1,"prod_average"
1827,"corals",2013,1,"prod_average"
1828,"corals",2013,1,"prod_average"
1832,"corals",2013,1,"prod_average"
1833,"corals",2013,1,"prod_average"
1834,"corals",2013,1,"prod_average"
1835,"corals",2013,1,"prod_average"
1836,"corals",2013,1,"prod_average"
1837,"corals",2013,1,"prod_average"
1838,"corals",2013,1,"prod_average"
1840,"corals",2013,1,"prod_average"
1841,"corals",2013,1,"prod_average"
1845,"corals",2013,1,"prod_average"
1848,"corals",2013,1,"prod_average"
1849,"corals",2013,1,"prod_average"
1850,"corals",2013,1,"prod_average"
1851,"corals",2013,1,"prod_average"
1852,"corals",2013,1,"prod_average"
1853,"corals",2013,1,"prod_average"
1854,"corals",2013,1,"prod_average"
1856,"corals",2013,1,"prod_average"
1857,"corals",2013,1,"prod_average"
1859,"corals",2013,1,"prod_average"
1860,"corals",2013,1,"prod_average"
1865,"corals",2013,1,"prod_average"
1866,"corals",2013,1,"prod_average"
1867,"corals",2013,1,"prod_average"
1868,"corals",2013,1,"prod_average"
1870,"corals",2013,1,"prod_average"
1871,"corals",2013,1,"prod_average"
1874,"corals",2013,1,"prod_average"
1902,"corals",2013,1,"prod_average"
1903,"corals",2013,1,"prod_average"
1911,"corals",2013,1,"prod_average"
1913,"corals",2013,1,"prod_average"
1917,"corals",2013,1,"prod_average"
1919,"corals",2013,1,"prod_average"
1920,"corals",2013,1,"prod_average"
1923,"corals",2013,1,"prod_average"
1924,"corals",2013,1,"prod_average"
1925,"corals",2013,1,"prod_average"
1926,"corals",2013,1,"prod_average"
1927,"corals",2013,1,"prod_average"
1928,"corals",2013,1,"prod_average"
1929,"corals",2013,1,"prod_average"
1931,"corals",2013,1,"prod_average"
1933,"corals",2013,1,"prod_average"
1936,"corals",2013,1,"prod_average"
1938,"corals",2013,1,"prod_average"
1939,"corals",2013,1,"prod_average"
1940,"corals",2013,1,"prod_average"
1941,"corals",2013,1,"prod_average"
1942,"corals",2013,1,"prod_average"
1943,"corals",2013,1,"prod_average"
2002,"corals",2013,1,"prod_average"
2003,"corals",2013,1,"prod_average"
2004,"corals",2013,1,"prod_average"
2012,"corals",2013,1,"prod_average"
2014,"corals",2013,1,"prod_average"
2015,"corals",2013,1,"prod_average"
2017,"corals",2013,1,"prod_average"
2018,"corals",2013,1,"prod_average"
2019,"corals",2013,1,"prod_average"
2020,"corals",2013,1,"prod_average"
2022,"corals",2013,1,"prod_average"
2023,"corals",2013,1,"prod_average"
2024,"corals",2013,1,"prod_average"
2025,"corals",2013,1,"prod_average"
2027,"corals",2013,1,"prod_average"
2028,"corals",2013,1,"prod_average"
2030,"corals",2013,1,"prod_average"
1804,"corals",2014,1,"prod_average"
1805,"corals",2014,1,"prod_average"
1811,"corals",2014,1,"prod_average"
1812,"corals",2014,1,"prod_average"
1813,"corals",2014,1,"prod_average"
1815,"corals",2014,1,"prod_average"
1816,"corals",2014,1,"prod_average"
1818,"corals",2014,1,"prod_average"
1820,"corals",2014,1,"prod_average"
1822,"corals",2014,1,"prod_average"
1824,"corals",2014,1,"prod_average"
1827,"corals",2014,1,"prod_average"
1828,"corals",2014,1,"prod_average"
1832,"corals",2014,1,"prod_average"
1833,"corals",2014,1,"prod_average"
1834,"corals",2014,1,"prod_average"
1835,"corals",2014,1,"prod_average"
1836,"corals",2014,1,"prod_average"
1837,"corals",2014,1,"prod_average"
1838,"corals",2014,1,"prod_average"
1840,"corals",2014,1,"prod_average"
1841,"corals",2014,1,"prod_average"
1845,"corals",2014,1,"prod_average"
1848,"corals",2014,1,"prod_average"
1849,"corals",2014,1,"prod_average"
1850,"corals",2014,1,"prod_average"
1851,"corals",2014,1,"prod_average"
1852,"corals",2014,1,"prod_average"
1853,"corals",2014,1,"prod_average"
1854,"corals",2014,1,"prod_average"
1856,"corals",2014,1,"prod_average"
1857,"corals",2014,1,"prod_average"
1859,"corals",2014,1,"prod_average"
1860,"corals",2014,1,"prod_average"
1865,"corals",2014,1,"prod_average"
1866,"corals",2014,1,"prod_average"
1867,"corals",2014,1,"prod_average"
1868,"corals",2014,1,"prod_average"
1870,"corals",2014,1,"prod_average"
1871,"corals",2014,1,"prod_average"
1874,"corals",2014,1,"prod_average"
1902,"corals",2014,1,"prod_average"
1903,"corals",2014,1,"prod_average"
1911,"corals",2014,1,"prod_average"
1913,"corals",2014,1,"prod_average"
1917,"corals",2014,1,"prod_average"
1919,"corals",2014,1,"prod_average"
1920,"corals",2014,1,"prod_average"
1923,"corals",2014,1,"prod_average"
1924,"corals",2014,1,"prod_average"
1925,"corals",2014,1,"prod_average"
1926,"corals",2014,1,"prod_average"
1927,"corals",2014,1,"prod_average"
1928,"corals",2014,1,"prod_average"
1929,"corals",2014,1,"prod_average"
1931,"corals",2014,1,"prod_average"
1933,"corals",2014,1,"prod_average"
1936,"corals",2014,1,"prod_average"
1938,"corals",2014,1,"prod_average"
1939,"corals",2014,1,"prod_average"
1940,"corals",2014,1,"prod_average"
1941,"corals",2014,1,"prod_average"
1942,"corals",2014,1,"prod_average"
1943,"corals",2014,1,"prod_average"
2002,"corals",2014,1,"prod_average"
2003,"corals",2014,1,"prod_average"
2004,"corals",2014,1,"prod_average"
2012,"corals",2014,1,"prod_average"
2014,"corals",2014,1,"prod_average"
2015,"corals",2014,1,"prod_average"
2017,"corals",2014,1,"prod_average"
2018,"corals",2014,1,"prod_average"
2019,"corals",2014,1,"prod_average"
2020,"corals",2014,1,"prod_average"
2022,"corals",2014,1,"prod_average"
2023,"corals",2014,1,"prod_average"
2024,"corals",2014,1,"prod_average"
2025,"corals",2014,1,"prod_average"
2027,"corals",2014,1,"prod_average"
2028,"corals",2014,1,"prod_average"
2030,"corals",2014,1,"prod_average"
1804,"corals",2015,1,"prod_average"
1805,"corals",2015,1,"prod_average"
1811,"corals",2015,1,"prod_average"
1812,"corals",2015,1,"prod_average"
1813,"corals",2015,1,"prod_average"
1815,"corals",2015,1,"prod_average"
1816,"corals",2015,1,"prod_average"
1818,"corals",2015,1,"prod_average"
1820,"corals",2015,1,"prod_average"
1822,"corals",2015,1,"prod_average"
1824,"corals",2015,1,"prod_average"
1827,"corals",2015,1,"prod_average"
1828,"corals",2015,1,"prod_average"
1832,"corals",2015,1,"prod_average"
1833,"corals",2015,1,"prod_average"
1834,"corals",2015,1,"prod_average"
1835,"corals",2015,1,"prod_average"
1836,"corals",2015,1,"prod_average"
1837,"corals",2015,1,"prod_average"
1838,"corals",2015,1,"prod_average"
1840,"corals",2015,1,"prod_average"
1841,"corals",2015,1,"prod_average"
1845,"corals",2015,1,"prod_average"
1848,"corals",2015,1,"prod_average"
1849,"corals",2015,1,"prod_average"
1850,"corals",2015,1,"prod_average"
1851,"corals",2015,1,"prod_average"
1852,"corals",2015,1,"prod_average"
1853,"corals",2015,1,"prod_average"
1854,"corals",2015,1,"prod_average"
1856,"corals",2015,1,"prod_average"
1857,"corals",2015,1,"prod_average"
1859,"corals",2015,1,"prod_average"
1860,"corals",2015,1,"prod_average"
